issuekey	start	end	is_dead	priority	is_assigned	issuetype	has_priority_change	has_desc_change	comment_count
HBASE-7521	27	28	0	3	1	1	0	0	51
HBASE-7521	28	30	0	3	1	1	0	0	53
HBASE-7521	30	33	0	3	1	1	0	0	55
HBASE-7521	33	34	1	3	1	1	0	0	61
HBASE-9808	0	3	0	3	0	1	0	0	1
HBASE-9808	3	4	0	3	1	1	0	0	1
HBASE-9808	4	5	0	3	1	1	0	0	3
HBASE-9808	5	6	0	3	1	1	0	0	6
HBASE-9808	6	8	0	3	1	1	0	0	8
HBASE-9808	8	15	0	3	1	1	0	0	10
HBASE-9808	15	18	0	3	1	1	0	0	14
HBASE-9808	18	19	0	3	1	1	0	0	22
HBASE-9808	19	20	0	3	1	1	0	0	28
HBASE-9808	20	29	1	3	1	1	0	0	32
HBASE-628	0	99	1	4	0	4	0	0	1
HBASE-16136	0	1	0	3	0	4	0	0	4
HBASE-16136	1	49	1	3	0	4	0	0	5
HBASE-19188	0	1	0	2	0	1	0	0	1
HBASE-19188	1	2	0	2	0	1	0	0	2
HBASE-19188	2	15	0	2	0	1	0	0	4
HBASE-19188	15	18	0	2	1	1	0	0	5
HBASE-19188	18	19	0	2	1	1	0	0	6
HBASE-19188	19	20	0	2	1	1	0	0	12
HBASE-19188	20	21	0	2	1	1	0	0	21
HBASE-19188	21	23	1	2	1	1	0	0	22
HBASE-5751	0	9	0	3	1	7	0	0	2
HBASE-5751	9	10	1	3	1	7	0	0	3
HBASE-3781	0	2	0	3	0	1	0	0	5
HBASE-3781	2	4	1	3	0	1	0	0	7
HBASE-8706	0	1	0	3	0	1	0	0	2
HBASE-8706	1	4	0	3	0	1	0	0	7
HBASE-8706	4	5	1	3	0	1	0	0	9
HBASE-14212	0	38	0	3	1	7	0	0	1
HBASE-14212	38	45	0	3	1	7	0	0	3
HBASE-14212	45	46	1	3	1	7	0	0	4
HBASE-8237	0	91	0	3	1	2	0	0	1
HBASE-8237	91	735	1	3	1	2	0	0	1
HBASE-13376	0	5	0	4	1	4	0	0	3
HBASE-13376	5	6	0	4	1	4	0	0	5
HBASE-13376	6	9	0	4	1	4	0	0	7
HBASE-13376	9	48	0	4	1	4	0	0	8
HBASE-13376	48	55	0	4	1	4	0	0	11
HBASE-13376	55	117	0	4	1	4	0	0	16
HBASE-13376	117	118	0	4	1	4	0	0	23
HBASE-13376	118	129	0	4	1	4	0	0	26
HBASE-13376	129	131	0	4	1	4	0	0	28
HBASE-13376	131	132	0	4	1	4	0	0	29
HBASE-13376	132	133	0	4	1	4	0	0	41
HBASE-13376	133	134	0	4	1	4	0	0	44
HBASE-13376	134	135	0	4	1	4	0	0	56
HBASE-13376	135	138	0	4	1	4	0	0	63
HBASE-13376	138	139	0	4	1	4	0	0	64
HBASE-13376	139	140	0	4	1	4	0	0	67
HBASE-13376	140	147	0	4	1	4	0	0	71
HBASE-13376	147	181	0	4	1	4	0	0	74
HBASE-13376	181	182	0	4	1	4	0	0	75
HBASE-13376	182	204	0	4	1	4	0	0	76
HBASE-13376	204	309	1	4	1	4	0	0	77
HBASE-9301	0	13	0	3	0	1	0	0	3
HBASE-9301	13	14	0	3	1	1	0	0	6
HBASE-9301	14	15	0	3	1	1	0	0	13
HBASE-9301	15	16	0	3	1	1	0	0	19
HBASE-9301	16	18	1	3	1	1	0	0	25
HBASE-5532	0	1	0	3	0	1	0	0	2
HBASE-5532	1	2	0	3	0	1	0	0	4
HBASE-5532	2	4	0	3	0	1	0	0	6
HBASE-5532	4	1037	0	3	0	1	0	0	7
HBASE-5532	1037	1040	1	3	0	1	0	0	8
HBASE-17350	0	29	0	2	0	7	0	0	1
HBASE-17350	29	41	0	2	0	7	0	0	4
HBASE-17350	41	42	0	2	1	7	0	0	4
HBASE-17350	42	45	0	2	1	7	0	0	5
HBASE-17350	45	46	0	2	1	7	0	0	8
HBASE-17350	46	47	0	2	1	7	0	0	11
HBASE-17350	47	48	1	2	1	7	0	0	15
HBASE-17966	0	1	0	3	0	1	0	0	1
HBASE-17966	1	28	0	3	0	1	0	0	2
HBASE-17966	28	29	1	3	0	1	0	0	5
HBASE-5976	0	1	0	3	0	5	0	0	5
HBASE-5976	1	2	0	3	0	5	0	0	8
HBASE-5976	2	3	0	3	0	5	0	0	10
HBASE-5976	3	5	0	3	0	5	0	0	12
HBASE-5976	5	22	1	3	0	5	0	0	13
HBASE-5534	0	1	0	3	1	4	0	0	1
HBASE-5534	1	75	0	3	1	4	0	0	2
HBASE-5534	75	77	0	3	1	4	0	0	4
HBASE-5534	77	889	1	3	0	4	0	0	4
HBASE-13340	0	7	1	4	1	4	0	0	3
HBASE-14491	0	18	0	4	1	1	0	0	4
HBASE-14491	18	19	0	4	1	1	0	0	7
HBASE-14491	19	45	0	4	0	1	0	0	9
HBASE-14491	45	83	1	4	1	1	0	0	9
HBASE-17458	0	859	0	3	1	7	0	0	1
HBASE-1843	0	2	0	2	0	4	0	0	2
HBASE-1843	2	3	0	2	0	4	0	0	5
HBASE-1843	3	1435	1	2	0	4	0	0	6
HBASE-21423	0	1	0	3	1	7	0	0	2
HBASE-21423	1	3	0	3	1	7	0	0	3
HBASE-21423	3	4	0	3	1	7	0	0	6
HBASE-21423	4	5	0	3	1	7	0	0	11
HBASE-21423	5	10	0	3	1	7	0	0	12
HBASE-21423	10	11	1	3	1	7	0	0	13
HBASE-21946	0	65	0	3	1	7	0	1	1
HBASE-21946	65	88	0	3	1	7	0	1	2
HBASE-2499	0	1	1	1	1	1	0	0	5
HBASE-14903	0	1	0	1	0	1	0	1	1
HBASE-14903	1	2	0	1	0	1	0	1	2
HBASE-14903	2	4	0	1	0	1	0	1	5
HBASE-14903	4	15	0	1	0	1	0	1	8
HBASE-14903	15	28	1	1	1	1	0	1	8
HBASE-5454	0	1	0	3	0	4	0	0	1
HBASE-5454	1	2	0	3	0	4	0	0	10
HBASE-5454	2	8	1	3	0	4	0	0	11
HBASE-13279	0	22	0	4	1	1	0	0	2
HBASE-13279	22	89	1	4	1	1	0	0	3
HBASE-8112	0	1	0	4	0	1	1	1	3
HBASE-8112	1	164	0	4	0	1	1	1	4
HBASE-8112	164	166	0	4	0	1	1	1	5
HBASE-8112	166	183	0	4	1	1	1	1	11
HBASE-8112	183	194	0	4	1	1	1	1	12
HBASE-8112	194	195	0	4	1	1	1	1	13
HBASE-8112	195	201	0	4	1	1	1	1	14
HBASE-8112	201	279	1	4	1	1	1	1	15
HBASE-13435	0	16	0	3	0	1	0	0	1
HBASE-13435	16	19	0	3	0	1	0	0	3
HBASE-13435	19	20	0	3	0	1	0	0	4
HBASE-13435	20	22	0	3	0	1	0	0	5
HBASE-13435	22	65	1	3	0	1	0	0	6
HBASE-5789	0	66	0	3	1	4	0	0	1
HBASE-5789	66	1242	1	3	0	4	0	0	1
HBASE-18984	0	5	0	3	1	1	0	0	5
HBASE-18984	5	6	0	3	1	1	0	0	6
HBASE-18984	6	7	0	3	1	1	0	0	9
HBASE-18984	7	9	0	3	1	1	0	0	12
HBASE-18984	9	10	0	3	1	1	0	0	16
HBASE-18984	10	13	0	3	1	1	0	0	17
HBASE-18984	13	15	1	3	1	1	0	0	18
HBASE-10472	0	1	0	3	1	1	0	0	2
HBASE-10472	1	2	1	3	1	1	0	0	4
HBASE-22264	0	1	0	3	1	1	0	0	1
HBASE-22264	1	2	0	3	1	1	0	1	3
HBASE-22264	2	5	0	3	1	1	0	1	5
HBASE-22264	5	6	0	3	1	1	0	1	7
HBASE-22264	6	8	0	3	1	1	0	1	10
HBASE-22264	8	12	0	3	1	1	0	1	15
HBASE-22264	12	16	0	3	1	1	0	1	16
HBASE-22264	16	19	0	3	1	1	0	1	18
HBASE-22264	19	20	0	3	1	1	0	1	21
HBASE-22264	20	21	0	3	1	1	0	1	25
HBASE-22264	21	34	0	3	1	1	0	1	30
HBASE-17164	0	6	1	3	1	7	0	0	2
HBASE-12374	0	259	0	3	1	7	0	0	2
HBASE-12374	259	262	0	3	1	7	0	0	2
HBASE-12374	262	264	1	3	1	7	0	0	6
HBASE-7964	0	1	0	3	1	1	0	1	1
HBASE-7964	1	2	0	3	1	1	0	1	6
HBASE-7964	2	5	0	3	1	1	0	1	7
HBASE-7964	5	6	1	3	1	1	0	1	9
HBASE-201	0	1	1	4	0	1	0	0	3
HBASE-14165	0	3	0	4	0	4	0	0	1
HBASE-14165	3	4	0	4	0	4	0	0	3
HBASE-14165	4	18	0	4	0	4	0	0	4
HBASE-14165	18	21	1	4	0	4	0	0	5
HBASE-6321	0	8	0	3	0	1	0	0	1
HBASE-6321	8	17	0	3	0	1	0	0	2
HBASE-6321	17	37	0	3	1	1	0	0	5
HBASE-6321	37	58	0	3	1	1	0	0	8
HBASE-6321	58	59	1	3	1	1	0	0	11
HBASE-1298	0	4	1	3	0	1	0	1	3
HBASE-1254	0	1027	0	3	0	1	0	0	1
HBASE-1254	1027	1030	0	3	0	1	0	0	2
HBASE-1254	1030	2223	1	3	0	1	0	0	3
HBASE-15931	0	1	0	2	1	4	0	0	5
HBASE-15931	1	2	1	2	1	4	0	0	8
HBASE-459	0	7	1	1	0	1	0	0	4
HBASE-4676	0	1	0	3	0	2	0	0	2
HBASE-4676	1	4	0	3	0	2	0	0	3
HBASE-4676	4	7	0	3	0	2	0	0	4
HBASE-4676	7	141	0	3	0	2	0	0	6
HBASE-4676	141	153	0	3	0	2	0	1	8
HBASE-4676	153	169	0	3	0	2	0	1	10
HBASE-4676	169	213	0	3	0	2	0	1	14
HBASE-4676	213	218	0	3	1	2	0	1	14
HBASE-4676	218	220	0	3	1	2	0	1	16
HBASE-4676	220	221	0	3	1	2	0	1	19
HBASE-4676	221	301	0	3	1	2	0	1	20
HBASE-4676	301	314	0	3	1	2	0	1	22
HBASE-4676	314	328	0	3	1	2	0	1	23
HBASE-4676	328	342	0	3	1	2	0	1	24
HBASE-4676	342	356	0	3	1	2	0	1	25
HBASE-4676	356	365	0	3	1	2	0	1	29
HBASE-4676	365	366	0	3	1	2	0	1	31
HBASE-4676	366	370	0	3	1	2	0	1	34
HBASE-4676	370	381	0	3	1	2	0	1	37
HBASE-4676	381	382	0	3	1	2	0	1	41
HBASE-4676	382	386	0	3	1	2	0	1	42
HBASE-4676	386	412	0	3	1	2	0	1	48
HBASE-4676	412	415	0	3	1	2	0	1	51
HBASE-4676	415	421	0	3	1	2	0	1	52
HBASE-4676	421	423	0	3	1	2	0	1	53
HBASE-4676	423	425	0	3	1	2	0	1	55
HBASE-4676	425	437	0	3	1	2	0	1	61
HBASE-4676	437	446	0	3	1	2	0	1	67
HBASE-4676	446	467	0	2	1	2	1	1	68
HBASE-4676	467	468	0	2	1	2	1	1	71
HBASE-4676	468	470	0	2	1	2	1	1	80
HBASE-4676	470	471	1	2	1	2	1	1	90
HBASE-2269	0	8	0	4	0	1	0	0	1
HBASE-2269	8	9	0	4	0	1	0	0	2
HBASE-2269	9	14	1	4	0	1	0	0	3
HBASE-3324	0	183	0	3	1	4	0	0	2
HBASE-3324	183	1256	1	3	1	4	0	0	3
HBASE-3402	0	6	1	2	0	1	0	0	1
HBASE-16870	0	1	0	4	1	1	0	0	2
HBASE-16870	1	2	0	4	1	1	0	0	6
HBASE-16870	2	3	0	4	1	1	0	0	26
HBASE-16870	3	4	1	4	1	1	0	0	31
HBASE-12081	0	985	0	3	0	5	0	0	4
HBASE-12081	985	1006	0	3	0	5	0	0	5
HBASE-12081	1006	1093	0	3	0	5	0	0	6
HBASE-12081	1093	1094	0	1	0	5	1	0	11
HBASE-12081	1094	1098	0	1	1	5	1	0	13
HBASE-12081	1098	1099	0	1	1	5	1	0	14
HBASE-12081	1099	1128	0	1	1	5	1	0	15
HBASE-12081	1128	1134	0	1	1	5	1	0	16
HBASE-12081	1134	1140	0	1	1	5	1	0	18
HBASE-12081	1140	1146	0	3	1	5	1	0	20
HBASE-12081	1146	1259	0	3	1	5	1	0	21
HBASE-12081	1259	1283	0	3	1	5	1	0	22
HBASE-12081	1283	1663	0	3	0	5	1	0	23
HBASE-12081	1663	1672	0	3	0	5	1	0	24
HBASE-12081	1672	1700	0	3	0	5	1	0	25
HBASE-2563	0	1520	1	3	0	1	0	0	2
HBASE-15768	0	1	1	5	1	4	0	0	3
HBASE-870	0	139	1	3	0	1	0	0	2
HBASE-6492	0	246	0	3	0	1	0	0	1
HBASE-6492	246	1710	1	3	0	4	0	0	2
HBASE-6630	0	10	0	4	1	7	0	0	1
HBASE-6630	10	15	0	4	1	7	0	0	4
HBASE-6630	15	18	0	4	1	7	0	0	5
HBASE-6630	18	20	1	4	1	7	0	1	10
HBASE-19494	0	3	0	3	1	7	0	0	1
HBASE-19494	3	6	0	3	1	7	0	0	3
HBASE-19494	6	7	1	3	1	7	0	0	6
HBASE-14402	0	4	1	4	0	1	0	0	1
HBASE-12386	0	2	1	3	0	1	0	0	5
HBASE-20387	0	121	0	2	0	4	1	0	2
HBASE-20387	121	122	0	2	1	4	1	0	4
HBASE-20387	122	123	0	2	1	4	1	0	7
HBASE-20387	123	124	0	2	1	4	1	0	8
HBASE-20387	124	125	0	2	1	4	1	0	9
HBASE-20387	125	126	0	2	1	4	1	0	16
HBASE-20387	126	127	0	2	1	4	1	0	20
HBASE-20387	127	128	1	2	1	4	1	0	22
HBASE-10070	0	14	0	3	1	2	0	0	16
HBASE-10070	14	43	0	3	1	2	0	0	17
HBASE-10070	43	44	0	3	1	2	0	0	22
HBASE-10070	44	45	0	3	1	2	0	0	24
HBASE-10070	45	46	0	3	1	2	0	0	25
HBASE-10070	46	48	0	3	1	2	0	0	30
HBASE-10070	48	50	0	3	1	2	0	0	32
HBASE-10070	50	56	0	3	1	2	0	0	33
HBASE-10070	56	58	0	3	1	2	0	0	34
HBASE-10070	58	59	0	3	1	2	0	0	35
HBASE-10070	59	65	0	3	1	2	0	0	36
HBASE-10070	65	79	0	3	1	2	0	0	38
HBASE-10070	79	127	0	3	1	2	0	0	43
HBASE-10070	127	128	0	3	1	2	0	0	44
HBASE-10070	128	143	0	3	1	2	0	0	50
HBASE-10070	143	169	0	3	1	2	0	0	51
HBASE-10070	169	170	0	3	1	2	0	0	59
HBASE-10070	170	401	0	3	1	2	0	0	69
HBASE-10070	401	566	0	3	1	2	0	0	72
HBASE-10070	566	568	0	3	1	2	0	0	73
HBASE-10070	568	569	0	3	1	2	0	0	75
HBASE-10070	569	570	1	3	1	2	0	0	76
HBASE-99	0	13	0	4	0	1	0	0	2
HBASE-99	13	15	1	4	0	1	0	0	2
HBASE-11064	0	10	0	5	0	1	0	0	1
HBASE-11064	10	45	0	5	1	1	0	0	1
HBASE-11064	45	48	0	5	1	1	0	0	2
HBASE-11064	48	69	0	5	1	1	0	0	5
HBASE-11064	69	77	0	5	1	1	0	0	6
HBASE-11064	77	81	0	5	1	1	0	0	7
HBASE-11064	81	82	0	5	1	1	0	0	8
HBASE-11064	82	83	0	5	1	1	0	0	13
HBASE-11064	83	88	0	5	1	1	0	0	14
HBASE-11064	88	89	1	5	1	1	0	0	15
HBASE-4879	0	105	0	3	0	4	0	0	3
HBASE-4879	105	1230	1	3	0	4	0	0	4
HBASE-6527	0	1	0	3	0	1	0	0	1
HBASE-6527	1	35	0	3	0	1	0	0	4
HBASE-6527	35	37	0	3	0	1	0	0	7
HBASE-6527	37	169	0	3	0	1	0	0	8
HBASE-6527	169	175	0	3	0	2	0	0	14
HBASE-6527	175	2477	0	3	0	2	0	0	15
HBASE-4139	0	1	1	3	1	1	0	0	1
HBASE-8855	0	1	0	3	0	1	0	0	2
HBASE-8855	1	6	0	3	0	1	0	0	3
HBASE-8855	6	8	0	3	0	1	0	0	12
HBASE-8855	8	17	1	3	0	1	0	0	15
HBASE-17438	0	3	0	3	0	4	0	0	1
HBASE-17438	3	94	1	3	1	4	0	0	1
HBASE-22084	0	18	0	3	0	7	0	0	1
HBASE-22084	18	19	0	3	0	7	0	1	1
HBASE-22084	19	20	0	3	1	7	0	1	4
HBASE-22084	20	21	1	3	1	7	0	1	8
HBASE-3076	0	14	0	4	0	4	0	0	2
HBASE-3076	14	15	1	4	1	4	0	0	3
HBASE-18223	0	6	0	3	0	3	0	0	5
HBASE-18223	6	25	0	3	0	3	0	0	6
HBASE-18223	25	251	0	3	1	3	0	0	6
HBASE-18223	251	327	1	3	1	3	0	0	7
HBASE-22063	0	1	0	3	1	3	0	0	3
HBASE-22063	1	2	0	3	1	3	0	0	5
HBASE-22063	2	4	1	3	1	3	0	0	8
HBASE-10357	0	91	0	3	0	7	0	0	1
HBASE-10357	91	92	0	3	0	7	0	0	3
HBASE-10357	92	96	0	3	0	7	0	0	4
HBASE-10357	96	97	0	3	0	7	0	0	6
HBASE-10357	97	99	0	3	0	7	0	0	8
HBASE-10357	99	105	0	3	0	7	0	0	9
HBASE-10357	105	110	0	3	0	7	0	0	10
HBASE-10357	110	112	0	3	0	7	0	0	11
HBASE-10357	112	113	0	3	0	7	0	0	12
HBASE-10357	113	116	0	3	0	7	0	0	16
HBASE-10357	116	117	0	3	0	7	0	0	18
HBASE-10357	117	118	0	3	0	7	0	0	19
HBASE-10357	118	120	1	3	0	7	0	0	22
HBASE-5763	0	1	0	4	1	1	0	0	7
HBASE-5763	1	3	0	4	1	1	0	0	8
HBASE-5763	3	5	0	4	1	1	0	0	12
HBASE-5763	5	6	0	4	1	1	0	0	16
HBASE-5763	6	7	1	4	1	1	0	0	18
HBASE-13931	0	1	0	3	1	4	0	0	3
HBASE-13931	1	2	1	3	1	4	0	0	9
HBASE-2240	0	194	0	3	0	1	0	0	1
HBASE-2240	194	441	1	4	0	1	1	0	8
HBASE-20992	0	293	0	3	0	7	0	0	2
HBASE-11442	0	1	0	3	1	1	0	0	3
HBASE-11442	1	10	0	3	1	1	0	0	6
HBASE-11442	10	11	0	3	1	1	0	0	7
HBASE-11442	11	14	1	3	1	1	0	0	8
HBASE-7244	0	97	0	4	0	2	0	0	2
HBASE-7244	97	98	0	4	1	2	0	0	3
HBASE-7244	98	102	0	4	1	2	0	0	5
HBASE-7244	102	116	0	4	1	2	0	0	12
HBASE-7244	116	125	0	4	1	2	0	0	13
HBASE-7244	125	130	0	4	1	2	0	0	15
HBASE-7244	130	142	0	4	1	2	0	0	20
HBASE-7244	142	144	0	4	1	2	0	0	21
HBASE-7244	144	145	0	4	1	2	0	0	25
HBASE-7244	145	146	0	4	1	2	0	0	26
HBASE-7244	146	152	0	4	1	2	0	0	28
HBASE-7244	152	154	1	2	1	2	1	0	29
HBASE-19337	0	1	0	3	1	1	0	0	2
HBASE-19337	1	2	1	3	1	1	0	0	5
HBASE-19608	0	1	1	3	1	1	0	0	3
HBASE-17010	0	1	0	3	1	1	0	1	1
HBASE-17010	1	4	0	3	1	1	0	1	4
HBASE-17010	4	5	0	3	1	1	0	1	13
HBASE-17010	5	371	0	3	1	1	0	1	21
HBASE-17010	371	477	1	3	1	1	0	1	22
HBASE-20981	0	1	0	3	0	1	0	0	1
HBASE-20981	1	2	0	3	1	1	0	0	5
HBASE-20981	2	3	0	3	1	1	0	0	8
HBASE-20981	3	12	1	3	1	1	0	0	9
HBASE-13365	0	1513	0	3	0	1	0	0	1
HBASE-6253	0	1	0	3	1	1	0	0	7
HBASE-6253	1	4	0	3	1	1	0	0	8
HBASE-6253	4	15	1	3	1	1	0	0	16
HBASE-703	0	4	0	4	0	1	0	0	2
HBASE-703	4	7	0	4	0	1	0	0	3
HBASE-703	7	8	1	4	1	1	0	0	4
HBASE-17469	0	3	1	3	1	1	0	0	4
HBASE-11196	0	12	0	3	0	1	0	1	1
HBASE-11196	12	13	1	3	1	1	0	1	4
HBASE-4358	0	2	0	4	1	4	0	0	21
HBASE-4358	2	3	0	4	1	4	0	0	22
HBASE-4358	3	1310	1	4	1	4	0	0	24
HBASE-7962	0	4	0	3	1	1	0	0	1
HBASE-7962	4	670	1	3	1	1	0	0	4
HBASE-13890	0	25	0	3	1	2	0	0	1
HBASE-13890	25	26	0	3	1	2	0	0	4
HBASE-13890	26	28	0	3	1	2	0	0	12
HBASE-13890	28	1440	0	3	1	2	0	0	16
HBASE-4369	0	1	0	2	0	3	0	0	3
HBASE-4369	1	2	0	2	1	3	0	0	4
HBASE-4369	2	7	1	2	1	3	0	0	5
HBASE-20763	0	5	0	3	1	3	0	0	5
HBASE-20763	5	283	1	3	1	3	0	0	7
HBASE-1378	0	1	1	3	1	1	0	0	2
HBASE-1479	0	552	1	3	0	1	0	0	1
HBASE-10111	0	1	1	4	1	1	0	0	5
HBASE-5247	0	1175	1	4	0	1	0	1	2
HBASE-18993	0	10	0	3	1	7	0	0	1
HBASE-18993	10	11	0	3	1	7	0	0	2
HBASE-18993	11	14	0	3	1	4	0	0	3
HBASE-18993	14	15	0	3	1	4	0	0	8
HBASE-18993	15	17	0	3	1	4	0	0	11
HBASE-18993	17	18	0	3	1	4	0	0	12
HBASE-18993	18	26	1	3	1	4	0	0	20
HBASE-9579	0	1	1	3	1	1	0	1	14
HBASE-20468	0	3	0	2	1	1	0	0	1
HBASE-20468	3	4	1	2	1	1	0	0	3
HBASE-2700	0	15	0	2	0	7	0	0	1
HBASE-2700	15	16	0	2	0	7	0	0	4
HBASE-2700	16	49	0	2	0	7	0	0	16
HBASE-2700	49	85	0	2	1	7	0	0	16
HBASE-2700	85	121	0	2	1	7	0	0	17
HBASE-2700	121	132	0	2	1	7	0	0	18
HBASE-2700	132	133	1	2	1	7	0	0	19
HBASE-4578	0	3	0	2	0	1	0	0	1
HBASE-4578	3	9	0	1	0	1	1	0	2
HBASE-4578	9	11	0	1	0	1	1	0	5
HBASE-4578	11	13	1	1	1	1	1	0	9
HBASE-1729	0	22	0	3	0	1	0	0	1
HBASE-1729	22	43	0	3	0	1	0	0	2
HBASE-1729	43	362	1	3	0	1	0	0	3
HBASE-16621	0	22	0	3	0	1	0	0	1
HBASE-16621	22	23	0	3	1	1	0	0	3
HBASE-16621	23	24	0	3	1	1	0	0	6
HBASE-16621	24	25	0	3	1	1	0	0	7
HBASE-16621	25	35	0	3	1	1	0	0	8
HBASE-16621	35	36	0	3	1	1	0	0	10
HBASE-16621	36	140	0	3	1	1	0	0	11
HBASE-16621	140	141	0	3	1	1	0	0	13
HBASE-16621	141	142	0	3	1	1	0	0	20
HBASE-16621	142	143	1	3	1	1	0	0	21
HBASE-13006	0	17	0	4	0	7	0	0	1
HBASE-13006	17	34	0	4	1	7	0	0	3
HBASE-13006	34	36	0	4	1	7	0	0	14
HBASE-13006	36	37	0	4	1	7	0	0	16
HBASE-13006	37	38	1	4	1	7	0	0	19
HBASE-18132	0	1	0	3	1	1	0	0	3
HBASE-18132	1	2	0	3	1	1	0	0	9
HBASE-18132	2	3	0	3	1	1	0	0	11
HBASE-18132	3	5	0	3	1	1	0	0	12
HBASE-18132	5	6	0	3	1	1	0	0	14
HBASE-18132	6	8	1	3	1	1	0	0	15
HBASE-5004	0	47	0	3	0	4	0	0	1
HBASE-5004	47	103	1	3	0	4	0	0	2
HBASE-21920	0	1	0	3	1	1	0	0	1
HBASE-21920	1	10	0	3	1	1	0	1	1
HBASE-21920	10	20	0	3	1	1	0	1	2
HBASE-21920	20	26	0	3	1	1	0	1	3
HBASE-21920	26	28	0	3	1	1	0	1	5
HBASE-21920	28	31	0	3	1	1	0	1	6
HBASE-21920	31	64	0	3	1	1	0	1	7
HBASE-21920	64	65	0	3	1	1	0	1	8
HBASE-21920	65	66	0	3	1	1	0	1	9
HBASE-21920	66	69	0	3	1	1	0	1	10
HBASE-21920	69	70	0	3	1	1	0	1	11
HBASE-21920	70	72	0	3	1	1	0	1	12
HBASE-21920	72	73	0	3	1	1	0	1	13
HBASE-21920	73	92	0	3	1	1	0	1	14
HBASE-18297	0	4	0	3	0	7	0	0	1
HBASE-18297	4	5	1	3	1	7	0	0	4
HBASE-346	0	4	1	4	0	1	0	0	4
HBASE-1562	0	2	1	3	1	1	0	0	10
HBASE-21776	0	76	0	5	1	1	0	0	1
HBASE-21776	76	116	0	5	0	1	0	0	1
HBASE-12023	0	1	0	4	1	1	0	0	7
HBASE-12023	1	2	0	4	1	1	0	0	26
HBASE-12023	2	3	0	4	1	1	0	0	32
HBASE-12023	3	4	0	4	1	1	0	0	33
HBASE-12023	4	5	1	4	1	1	0	0	39
HBASE-1767	0	1	0	3	0	1	0	0	1
HBASE-1767	1	3	1	3	0	1	0	0	2
HBASE-12991	0	1	0	3	1	1	0	0	1
HBASE-12991	1	2	0	3	1	1	0	0	7
HBASE-12991	2	3	1	3	1	1	0	0	9
HBASE-19702	0	1	0	4	1	4	0	0	4
HBASE-19702	1	2	0	4	1	4	0	0	4
HBASE-19702	2	4	0	4	1	4	0	0	8
HBASE-19702	4	5	1	4	1	4	0	0	10
HBASE-17428	0	1	0	3	1	7	0	0	1
HBASE-17428	1	6	0	3	1	7	0	0	2
HBASE-17428	6	48	0	3	1	7	0	0	4
HBASE-17428	48	49	0	3	1	7	0	0	5
HBASE-17428	49	50	0	3	1	7	0	0	8
HBASE-17428	50	53	1	3	1	7	0	0	9
HBASE-4940	0	4	0	4	0	4	0	0	1
HBASE-4940	4	6	0	4	0	4	0	0	2
HBASE-4940	6	9	0	4	0	4	0	0	3
HBASE-4940	9	19	0	4	0	4	0	0	4
HBASE-4940	19	52	0	4	0	4	0	0	5
HBASE-4940	52	109	1	4	1	4	0	0	6
HBASE-4383	0	1	0	3	1	1	0	0	2
HBASE-4383	1	2	0	3	1	1	0	0	7
HBASE-4383	2	4	1	3	1	1	0	0	9
HBASE-737	0	1	0	4	0	1	0	0	3
HBASE-737	1	2	0	4	0	1	0	0	4
HBASE-737	2	6	1	1	1	1	1	0	5
HBASE-16337	0	2	0	3	1	7	0	0	1
HBASE-16337	2	122	0	3	0	7	0	0	1
HBASE-16337	122	125	1	3	0	7	0	0	2
HBASE-1291	0	930	1	4	0	1	0	0	1
HBASE-10490	0	1	0	3	1	1	0	0	4
HBASE-10490	1	2	0	3	1	1	0	0	13
HBASE-10490	2	3	1	3	1	1	0	0	20
HBASE-7757	0	1	0	4	1	4	0	0	3
HBASE-7757	1	2	1	4	1	4	0	0	6
HBASE-5321	0	5	1	3	1	1	0	0	3
HBASE-16305	0	1026	0	3	0	1	0	0	2
HBASE-15001	0	1	0	2	1	1	0	1	3
HBASE-15001	1	2	0	1	1	1	1	1	19
HBASE-15001	2	4	0	1	1	1	1	1	22
HBASE-15001	4	5	1	1	1	1	1	1	24
HBASE-18515	0	1	0	3	0	3	0	0	1
HBASE-18515	1	2	0	3	1	3	0	0	5
HBASE-18515	2	3	0	3	1	3	0	0	11
HBASE-18515	3	4	1	3	1	3	0	0	14
HBASE-19147	0	1	0	1	0	1	0	0	1
HBASE-19147	1	5	0	1	0	1	0	0	3
HBASE-19147	5	7	0	1	0	1	0	0	4
HBASE-19147	7	8	0	1	0	1	0	0	5
HBASE-19147	8	12	0	1	0	1	0	0	7
HBASE-19147	12	29	0	1	0	1	0	0	10
HBASE-19147	29	82	0	1	0	1	0	0	11
HBASE-19147	82	90	0	1	0	1	0	0	12
HBASE-19147	90	93	0	1	0	1	0	0	13
HBASE-19147	93	110	0	1	0	1	0	0	14
HBASE-19147	110	111	0	1	0	1	0	0	15
HBASE-19147	111	120	1	1	0	1	0	0	18
HBASE-12243	0	1	0	4	1	4	0	0	2
HBASE-12243	1	8	1	4	1	4	0	0	6
HBASE-19457	0	1	0	3	1	1	0	0	3
HBASE-19457	1	6	0	3	1	1	0	0	6
HBASE-19457	6	7	0	3	1	1	0	0	12
HBASE-19457	7	8	0	3	1	1	0	0	16
HBASE-19457	8	11	0	3	1	1	0	0	17
HBASE-19457	11	18	1	3	1	1	0	0	18
HBASE-2225	0	1	0	4	0	4	0	0	5
HBASE-2225	1	2	0	4	0	4	0	0	8
